rotate,-8,z,x,i,x,,
rotate,8,y,z,y,x,,
rotate,-8,z,z,z,y,,
rotate,-8,z,x,i,x,,
rotate,-8,z,z,z,y,,
rotate,-8,z,x,i,x,,
rotate,-8,z,z,z,y,,
rotate,-8,y,z,y,x,,
rotate,-8,z,z,z,y,,
rotate,-8,y,z,y,x,,
rotate,-8,z,z,z,y,,
rotate,8,z,x,i,x,,
rotate,-8,y,z,y,x,,
rotate,-8,z,z,z,y,,
rotate,8,z,x,i,x,,
rotate,-8,y,z,y,x,,
rotate,8,z,x,i,x,,
rotate,-8,y,z,y,x,,
rotate,8,z,x,i,x,,
rotate,-8,y,z,y,x,,
rotate,-8,z,z,z,y,,
rotate,8,z,x,i,x,,
rotate,-8,z,z,z,y,,
rotate,8,z,y,y,z,,
rotate,8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,z,x,x,,
rotate,-8,z,y,y,z,,
rotate,-8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,-8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,-8,z,y,y,y,,
rotate,8,z,y,y,z,,
rotate,-8,z,z,x,x,,
rotate,8,z,y,y,z,,
rotate,8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,y,y,y,,
rotate,8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,8,z,y,y,z,,
rotate,8,z,z,x,x,,
rotate,8,z,y,y,z,,
rotate,-8,z,y,y,y,,
rotate,8,z,z,x,x,,
rotate,-8,z,y,y,y,,
rotate,-8,x,x,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,8,x,x,y,z,,
rotate,-8,z,y,y,z,,
rotate,8,x,x,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,x,x,y,z,,
rotate,-8,z,y,y,z,,
rotate,-8,x,x,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,8,x,x,y,z,,
rotate,8,z,x,y,y,,
rotate,8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,x,x,y,z,,
rotate,8,z,y,y,z,,
rotate,-8,x,x,y,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,x,z,z,,
rotate,-8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,8,z,x,z,z,,
rotate,-8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,-8,z,y,y,y,,
rotate,-8,z,x,z,z,,
rotate,-8,z,z,x,x,,
rotate,-8,z,x,z,z,,
rotate,8,z,y,y,y,,
rotate,-8,z,z,x,x,,
rotate,-8,z,x,z,z,,
rotate,8,z,y,y,y,,
rotate,-8,z,x,z,z,,
rotate,8,z,z,x,x,,
rotate,-8,z,x,z,z,,
rotate,8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,-8,z,x,z,z,,
rotate,8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,8,z,z,x,x,,
rotate,8,z,y,y,y,,
rotate,-8,z,x,z,z,,
rotate,8,z,y,y,y,,
rotate,-8,z,x,z,z,,
rotate,8,z,y,y,y,,
rotate,8,z,x,z,x,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,z,x,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,z,x,z,x,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,y,y,z,,
rotate,-8,z,x,z,x,,
rotate,8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,y,x,y,,
rotate,8,z,x,z,y,,
